local_time,date,year,month,hour,day_of_week,is_weekend,is_rush_hour,season,aqi,co,no2,o3,pm10,pm25,so2,clouds,precipitation,pressure,relative_humidity,temperature,uv_index,wind_speed,aqi_category
2022-03-11 20:00:00,2022-03-11,2022,3,20,4,0,1,1,91,209.7,20.3,52.7,38.8,31.0,41.7,100,0.0,1010,80,22.5,0.0,3.0,Moderate
2022-03-11 21:00:00,2022-03-11,2022,3,21,4,0,0,1,80,234.4,23.7,46.3,32.5,26.0,48.3,100,0.0,1010,82,22.2,0.0,3.0,Moderate
2022-03-11 22:00:00,2022-03-11,2022,3,22,4,0,0,1,89,259.1,27.0,40.0,37.5,30.0,55.0,100,0.0,1011,84,21.9,0.0,3.0,Moderate
2022-03-11 23:00:00,2022-03-11,2022,3,23,4,0,0,1,76,286.4,30.0,31.0,30.0,24.0,41.3,100,0.0,1011,85,21.7,0.0,2.66,Moderate
2022-03-12 00:00:00,2022-03-12,2022,3,0,5,1,0,1,80,313.6,33.0,22.0,32.5,26.0,27.7,100,0.0,1010,86,21.4,0.0,2.33,Moderate
2022-03-12 01:00:00,2022-03-12,2022,3,1,5,1,0,1,78,340.8,36.0,13.0,31.3,25.0,14.0,100,0.0,1010,86,21.2,0.0,2.0,Moderate
2022-03-12 02:00:00,2022-03-12,2022,3,2,5,1,0,1,87,315.1,32.0,19.7,36.3,29.0,9.3,100,0.0,1010,87,21.2,0.0,2.0,Moderate
2022-03-12 03:00:00,2022-03-12,2022,3,3,5,1,0,1,87,289.5,28.0,26.3,36.3,29.0,4.7,100,0.25,1010,87,21.1,0.0,2.0,Moderate
2022-03-12 04:00:00,2022-03-12,2022,3,4,5,1,0,1,82,263.8,24.0,33.0,33.8,27.0,0.0,100,0.5,1009,87,21.1,0.0,2.0,Moderate
2022-03-12 05:00:00,2022-03-12,2022,3,5,5,1,0,1,82,263.8,22.7,31.7,33.8,27.0,1.7,100,0.5,1010,88,20.9,0.0,2.0,Moderate
2022-03-12 06:00:00,2022-03-12,2022,3,6,5,1,1,1,78,263.8,21.3,30.3,31.3,25.0,3.3,100,0.25,1010,88,20.8,0.0,2.0,Moderate
2022-03-12 07:00:00,2022-03-12,2022,3,7,5,1,1,1,72,263.8,20.0,29.0,27.5,22.0,5.0,100,0.0,1011,89,20.6,1.0,2.0,Moderate
2022-03-12 08:00:00,2022-03-12,2022,3,8,5,1,1,1,72,219.6,15.0,51.0,27.5,22.0,6.3,95,0.0,1011,85,21.4,1.0,2.33,Moderate
2022-03-12 09:00:00,2022-03-12,2022,3,9,5,1,1,1,87,175.5,10.0,73.0,36.3,29.0,7.7,91,0.0,1012,82,22.2,1.7,2.66,Moderate
2022-03-12 10:00:00,2022-03-12,2022,3,10,5,1,0,1,72,131.3,5.0,95.0,27.5,22.0,9.0,87,0.0,1012,79,23.0,2.5,3.0,Moderate
2022-03-12 11:00:00,2022-03-12,2022,3,11,5,1,0,1,89,117.5,4.3,96.3,37.5,30.0,9.0,87,0.0,1011,76,23.7,2.9,3.33,Moderate
2022-03-12 12:00:00,2022-03-12,2022,3,12,5,1,0,1,78,103.7,3.7,97.7,31.3,25.0,9.0,87,0.0,1010,73,24.5,3.2,3.66,Moderate
2022-03-12 13:00:00,2022-03-12,2022,3,13,5,1,0,1,89,89.9,3.0,99.0,37.5,30.0,9.0,87,0.0,1009,70,25.2,3.0,4.0,Moderate
2022-03-12 14:00:00,2022-03-12,2022,3,14,5,1,0,1,72,96.3,4.0,93.7,27.5,22.0,11.0,91,0.0,1008,69,25.3,2.4,3.33,Moderate
2022-03-12 15:00:00,2022-03-12,2022,3,15,5,1,0,1,72,102.7,5.0,88.3,27.5,22.0,13.0,95,0.0,1008,69,25.3,1.6,2.66,Moderate
2022-03-12 16:00:00,2022-03-12,2022,3,16,5,1,0,1,89,109.1,6.0,83.0,37.5,30.0,15.0,100,0.0,1007,69,25.4,1.1,2.0,Moderate
2022-03-12 17:00:00,2022-03-12,2022,3,17,5,1,1,1,89,123.1,8.3,76.7,37.5,30.0,19.3,100,0.0,1008,72,24.7,0.7,3.0,Moderate
2022-03-12 18:00:00,2022-03-12,2022,3,18,5,1,1,1,85,137.1,10.7,70.3,35.0,28.0,23.7,100,0.0,1008,76,23.9,0.7,4.0,Moderate
2022-03-12 19:00:00,2022-03-12,2022,3,19,5,1,1,1,85,151.2,13.0,64.0,35.0,28.0,28.0,100,0.0,1009,80,23.2,0.0,5.0,Moderate
2022-03-12 20:00:00,2022-03-12,2022,3,20,5,1,1,1,67,169.2,15.7,59.0,25.0,20.0,34.7,75,0.25,1009,80,22.8,0.0,4.66,Moderate
2022-03-12 21:00:00,2022-03-12,2022,3,21,5,1,0,1,89,187.3,18.3,54.0,37.5,30.0,41.3,50,0.5,1010,81,22.3,0.0,4.33,Moderate
2022-03-12 22:00:00,2022-03-12,2022,3,22,5,1,0,1,82,205.4,21.0,49.0,33.8,27.0,48.0,25,0.5,1010,82,21.9,0.0,4.0,Moderate
2022-03-12 23:00:00,2022-03-12,2022,3,23,5,1,0,1,80,235.0,26.3,42.0,32.5,26.0,58.3,41,0.5,1010,85,21.7,0.0,3.66,Moderate
2022-03-13 00:00:00,2022-03-13,2022,3,0,6,1,0,1,82,264.6,31.7,35.0,33.8,27.0,68.7,58,0.25,1010,88,21.4,0.0,3.33,Moderate
2022-03-13 01:00:00,2022-03-13,2022,3,1,6,1,0,1,91,294.1,37.0,28.0,38.8,31.0,79.0,75,0.0,1010,91,21.2,0.0,3.0,Moderate
2022-03-13 02:00:00,2022-03-13,2022,3,2,6,1,0,1,74,334.8,37.3,19.0,28.8,23.0,56.0,75,0.0,1009,92,21.1,0.0,3.0,Moderate
2022-03-13 03:00:00,2022-03-13,2022,3,3,6,1,0,1,74,375.4,37.7,10.0,28.8,23.0,33.0,75,0.0,1009,93,21.1,0.0,3.0,Moderate
2022-03-13 04:00:00,2022-03-13,2022,3,4,6,1,0,1,72,416.1,38.0,1.0,27.5,22.0,10.0,75,0.5,1009,94,21.0,0.0,3.0,Moderate
2022-03-13 05:00:00,2022-03-13,2022,3,5,6,1,0,1,61,379.5,35.0,9.3,21.3,17.0,19.3,83,0.75,1009,92,21.1,0.0,3.0,Moderate
2022-03-13 06:00:00,2022-03-13,2022,3,6,6,1,1,1,56,343.0,32.0,17.7,18.8,15.0,28.7,91,0.0,1010,91,21.3,0.0,3.0,Moderate
2022-03-13 07:00:00,2022-03-13,2022,3,7,6,1,1,1,72,306.4,29.0,26.0,27.5,22.0,38.0,100,0.0,1011,90,21.4,0.7,3.0,Moderate
2022-03-13 08:00:00,2022-03-13,2022,3,8,6,1,1,1,91,244.5,21.3,45.3,38.8,31.0,29.7,100,0.0,1011,86,22.1,0.9,2.66,Moderate
2022-03-13 09:00:00,2022-03-13,2022,3,9,6,1,1,1,91,182.7,13.7,64.7,38.8,31.0,21.3,100,0.5,1012,82,22.7,1.5,2.33,Moderate
2022-03-13 10:00:00,2022-03-13,2022,3,10,6,1,0,1,85,120.8,6.0,84.0,35.0,28.0,13.0,100,0.5,1012,79,23.4,2.3,2.0,Moderate
2022-03-13 11:00:00,2022-03-13,2022,3,11,6,1,0,1,74,108.4,5.0,86.0,28.8,23.0,11.3,100,0.5,1012,77,23.9,3.0,2.0,Moderate
2022-03-13 12:00:00,2022-03-13,2022,3,12,6,1,0,1,85,95.9,4.0,88.0,35.0,28.0,9.7,100,0.75,1011,75,24.3,3.2,2.0,Moderate
2022-03-13 13:00:00,2022-03-13,2022,3,13,6,1,0,1,63,83.5,3.0,90.0,22.5,18.0,8.0,100,0.25,1010,73,24.8,3.0,2.0,Moderate
2022-03-13 14:00:00,2022-03-13,2022,3,14,6,1,0,1,72,92.0,4.0,86.0,27.5,22.0,10.3,100,0.0,1009,75,24.5,2.4,2.0,Moderate
2022-03-13 15:00:00,2022-03-13,2022,3,15,6,1,0,1,69,100.6,5.0,82.0,26.3,21.0,12.7,100,0.0,1009,77,24.3,1.7,2.0,Moderate
2022-03-13 16:00:00,2022-03-13,2022,3,16,6,1,0,1,74,109.1,6.0,78.0,28.8,23.0,15.0,100,0.0,1008,80,24.0,1.0,2.0,Moderate
2022-03-13 17:00:00,2022-03-13,2022,3,17,6,1,1,1,76,135.2,10.0,69.0,30.0,24.0,22.0,100,0.0,1008,81,24.0,0.7,2.33,Moderate
2022-03-13 18:00:00,2022-03-13,2022,3,18,6,1,1,1,89,161.3,14.0,60.0,37.5,30.0,29.0,100,0.0,1008,81,23.9,0.7,2.66,Moderate
2022-03-13 19:00:00,2022-03-13,2022,3,19,6,1,1,1,107,187.3,18.0,51.0,47.5,38.0,36.0,100,0.0,1009,82,23.9,0.0,3.0,Unhealthy for sensitive groups
2022-03-13 20:00:00,2022-03-13,2022,3,20,6,1,1,1,80,216.9,22.7,44.7,32.5,26.0,45.0,100,0.0,1009,83,23.6,0.0,3.0,Moderate
2022-03-13 21:00:00,2022-03-13,2022,3,21,6,1,0,1,72,246.5,27.3,38.3,27.5,22.0,54.0,100,0.0,1010,84,23.2,0.0,3.0,Moderate
2022-03-13 22:00:00,2022-03-13,2022,3,22,6,1,0,1,63,276.0,32.0,32.0,22.5,18.0,63.0,100,0.0,1010,85,22.9,0.0,3.0,Moderate
2022-03-13 23:00:00,2022-03-13,2022,3,23,6,1,0,1,59,314.6,34.0,22.7,20.0,16.0,45.7,100,0.0,1010,86,22.7,0.0,3.0,Moderate
2022-03-14 00:00:00,2022-03-14,2022,3,0,0,0,0,1,59,353.1,36.0,13.3,20.0,16.0,28.3,100,0.0,1010,87,22.6,0.0,3.0,Moderate
2022-03-14 01:00:00,2022-03-14,2022,3,1,0,0,0,1,74,391.6,38.0,4.0,28.8,23.0,11.0,100,0.0,1009,89,22.4,0.0,3.0,Moderate
2022-03-14 02:00:00,2022-03-14,2022,3,2,0,0,0,1,85,370.2,36.7,7.7,35.0,28.0,8.3,100,0.0,1009,89,22.1,0.0,3.0,Moderate
2022-03-14 03:00:00,2022-03-14,2022,3,3,0,0,0,1,67,348.8,35.3,11.3,25.0,20.0,5.7,100,0.25,1009,90,21.9,0.0,3.0,Moderate
2022-03-14 04:00:00,2022-03-14,2022,3,4,0,0,0,1,65,327.4,34.0,15.0,23.8,19.0,3.0,100,0.0,1008,90,21.6,0.0,3.0,Moderate
2022-03-14 05:00:00,2022-03-14,2022,3,5,0,0,0,1,74,310.7,29.7,19.0,28.8,23.0,3.0,100,0.0,1009,90,21.6,0.0,3.0,Moderate
2022-03-14 06:00:00,2022-03-14,2022,3,6,0,0,1,1,80,293.9,25.3,23.0,32.5,26.0,3.0,100,0.0,1010,89,21.7,0.0,3.0,Moderate
2022-03-14 07:00:00,2022-03-14,2022,3,7,0,0,1,1,69,277.2,21.0,27.0,26.3,21.0,3.0,100,0.0,1011,89,21.7,0.7,3.0,Moderate
2022-03-14 08:00:00,2022-03-14,2022,3,8,0,0,1,1,63,223.3,15.3,45.7,22.5,18.0,4.0,100,0.0,1011,86,22.2,0.9,3.33,Moderate
2022-03-14 09:00:00,2022-03-14,2022,3,9,0,0,1,1,80,169.4,9.7,64.3,32.5,26.0,5.0,100,0.0,1012,83,22.7,1.6,3.66,Moderate
2022-03-14 10:00:00,2022-03-14,2022,3,10,0,0,0,1,82,115.6,4.0,83.0,33.8,27.0,6.0,100,0.0,1012,80,23.2,2.3,4.0,Moderate
2022-03-14 11:00:00,2022-03-14,2022,3,11,0,0,0,1,80,105.6,3.3,86.3,32.5,26.0,6.3,95,0.0,1011,80,23.9,2.9,3.66,Moderate
2022-03-14 12:00:00,2022-03-14,2022,3,12,0,0,0,1,61,95.7,2.7,89.7,21.3,17.0,6.7,91,0.0,1011,79,24.6,3.2,3.33,Moderate
2022-03-14 13:00:00,2022-03-14,2022,3,13,0,0,0,1,74,85.8,2.0,93.0,28.8,23.0,7.0,87,0.0,1010,79,25.3,3.0,3.0,Moderate
2022-03-14 14:00:00,2022-03-14,2022,3,14,0,0,0,1,74,87.5,2.3,92.3,28.8,23.0,7.7,91,0.0,1009,75,25.5,2.4,2.66,Moderate
2022-03-14 15:00:00,2022-03-14,2022,3,15,0,0,0,1,93,89.3,2.7,91.7,40.0,32.0,8.3,95,0.25,1009,72,25.6,1.7,2.33,Moderate
2022-03-14 16:00:00,2022-03-14,2022,3,16,0,0,0,1,93,91.0,3.0,91.0,40.0,32.0,9.0,100,0.5,1008,68,25.8,1.0,2.0,Moderate
2022-03-14 17:00:00,2022-03-14,2022,3,17,0,0,1,1,89,139.3,11.0,71.0,37.5,30.0,21.7,100,0.25,1008,69,25.5,0.7,2.33,Moderate
2022-03-14 18:00:00,2022-03-14,2022,3,18,0,0,1,1,102,187.5,19.0,51.0,45.0,36.0,34.3,100,0.0,1008,70,25.1,0.6,2.66,Unhealthy for sensitive groups
2022-03-14 19:00:00,2022-03-14,2022,3,19,0,0,1,1,98,235.8,27.0,31.0,42.5,34.0,47.0,100,0.25,1009,71,24.8,0.0,3.0,Moderate
2022-03-14 20:00:00,2022-03-14,2022,3,20,0,0,1,1,91,310.9,33.0,21.3,38.8,31.0,62.0,100,0.25,1010,76,24.4,0.0,2.66,Moderate
2022-03-14 21:00:00,2022-03-14,2022,3,21,0,0,0,1,93,386.0,39.0,11.7,40.0,32.0,77.0,100,0.0,1010,81,23.9,0.0,2.33,Moderate
2022-03-14 22:00:00,2022-03-14,2022,3,22,0,0,0,1,91,461.0,45.0,2.0,38.8,31.0,92.0,100,0.0,1011,87,23.5,0.0,2.0,Moderate
2022-03-14 23:00:00,2022-03-14,2022,3,23,0,0,0,1,104,564.1,44.0,1.3,46.3,37.0,112.0,100,0.0,1011,88,23.3,0.0,1.66,Unhealthy for sensitive groups
2022-03-15 00:00:00,2022-03-15,2022,3,0,1,0,0,1,110,667.2,43.0,0.7,48.8,39.0,132.0,100,0.0,1011,89,23.0,0.0,1.33,Unhealthy for sensitive groups
2022-03-15 01:00:00,2022-03-15,2022,3,1,1,0,0,1,100,770.4,42.0,0.0,43.8,35.0,152.0,100,0.0,1011,90,22.8,0.0,1.0,Moderate
2022-03-15 02:00:00,2022-03-15,2022,3,2,1,0,0,1,107,863.5,39.3,0.0,47.5,38.0,139.0,100,0.0,1010,90,22.8,0.0,1.16,Unhealthy for sensitive groups
2022-03-15 03:00:00,2022-03-15,2022,3,3,1,0,0,1,104,956.7,36.7,0.0,46.3,37.0,126.0,100,0.0,1010,90,22.8,0.0,1.33,Unhealthy for sensitive groups
2022-03-15 04:00:00,2022-03-15,2022,3,4,1,0,0,1,145,1049.9,34.0,0.0,65.0,52.0,113.0,100,0.0,1009,90,22.8,0.0,1.5,Unhealthy for sensitive groups
2022-03-15 05:00:00,2022-03-15,2022,3,5,1,0,0,1,187,957.7,37.7,0.7,103.8,83.0,93.0,95,0.0,1009,91,22.6,0.0,1.66,Unhealthy
2022-03-15 06:00:00,2022-03-15,2022,3,6,1,0,1,1,183,865.5,41.3,1.3,100.0,80.0,73.0,91,0.0,1010,91,22.4,0.0,1.83,Unhealthy
2022-03-15 07:00:00,2022-03-15,2022,3,7,1,0,1,1,177,773.3,45.0,2.0,95.0,76.0,53.0,87,0.0,1010,92,22.2,0.8,2.0,Unhealthy
2022-03-15 08:00:00,2022-03-15,2022,3,8,1,0,1,1,173,585.4,35.3,32.0,91.3,73.0,40.0,87,0.75,1010,84,23.3,1.1,1.66,Unhealthy
2022-03-15 09:00:00,2022-03-15,2022,3,9,1,0,1,1,161,397.4,25.7,62.0,80.0,64.0,27.0,87,1.0,1010,78,24.3,1.7,1.33,Unhealthy
2022-03-15 10:00:00,2022-03-15,2022,3,10,1,0,0,1,164,209.5,16.0,92.0,82.5,66.0,14.0,87,0.5,1011,72,25.4,2.3,1.0,Unhealthy
2022-03-15 11:00:00,2022-03-15,2022,3,11,1,0,0,1,168,187.3,13.3,96.3,86.3,69.0,12.7,91,0.0,1010,66,26.2,3.0,1.33,Unhealthy
2022-03-15 12:00:00,2022-03-15,2022,3,12,1,0,0,1,163,165.2,10.7,100.7,81.3,65.0,11.3,95,0.0,1009,61,27.0,3.4,1.66,Unhealthy
2022-03-15 13:00:00,2022-03-15,2022,3,13,1,0,0,1,169,143.0,8.0,105.0,87.5,70.0,10.0,100,0.0,1009,57,27.8,3.0,2.0,Unhealthy
2022-03-15 14:00:00,2022-03-15,2022,3,14,1,0,0,1,161,150.8,8.7,102.7,80.0,64.0,12.0,100,0.0,1008,57,27.5,2.4,2.0,Unhealthy
2022-03-15 15:00:00,2022-03-15,2022,3,15,1,0,0,1,164,158.5,9.3,100.3,82.5,66.0,14.0,100,0.0,1007,57,27.3,1.7,2.0,Unhealthy
2022-03-15 16:00:00,2022-03-15,2022,3,16,1,0,0,1,173,166.3,10.0,98.0,91.3,73.0,16.0,100,0.0,1006,57,27.0,1.0,2.0,Unhealthy
2022-03-15 17:00:00,2022-03-15,2022,3,17,1,0,1,1,175,201.7,13.7,85.7,92.5,74.0,23.3,100,0.0,1006,60,26.7,0.7,2.0,Unhealthy
2022-03-15 18:00:00,2022-03-15,2022,3,18,1,0,1,1,163,237.1,17.3,73.3,81.3,65.0,30.7,100,0.0,1007,64,26.3,0.6,2.0,Unhealthy
2022-03-15 19:00:00,2022-03-15,2022,3,19,1,0,1,1,142,272.5,21.0,61.0,63.8,51.0,38.0,100,0.0,1007,68,26.0,0.0,2.0,Unhealthy for sensitive groups
2022-03-15 20:00:00,2022-03-15,2022,3,20,1,0,1,1,163,306.2,26.0,52.3,81.3,65.0,47.3,100,0.0,1008,72,25.7,0.0,2.0,Unhealthy
2022-03-15 21:00:00,2022-03-15,2022,3,21,1,0,0,1,152,339.8,31.0,43.7,71.3,57.0,56.7,100,0.5,1008,76,25.3,0.0,2.0,Unhealthy
2022-03-15 22:00:00,2022-03-15,2022,3,22,1,0,0,1,91,373.5,36.0,35.0,38.8,31.0,66.0,100,0.5,1009,80,25.0,0.0,2.0,Moderate
2022-03-15 23:00:00,2022-03-15,2022,3,23,1,0,0,1,93,414.7,41.3,27.7,40.0,32.0,78.7,100,0.0,1009,81,24.6,0.0,2.0,Moderate
2022-03-16 00:00:00,2022-03-16,2022,3,0,2,0,0,1,100,456.0,46.7,20.3,43.8,35.0,91.3,100,0.75,1009,82,24.2,0.0,2.0,Moderate
2022-03-16 01:00:00,2022-03-16,2022,3,1,2,0,0,1,93,497.2,52.0,13.0,40.0,32.0,104.0,100,0.75,1009,83,23.8,0.0,2.0,Moderate
2022-03-16 02:00:00,2022-03-16,2022,3,2,2,0,0,1,89,590.4,53.0,8.7,37.5,30.0,103.7,91,1.0,1009,86,23.3,0.0,2.0,Moderate
2022-03-16 03:00:00,2022-03-16,2022,3,3,2,0,0,1,74,683.6,54.0,4.3,28.8,23.0,103.3,83,1.5,1008,88,22.9,0.0,2.0,Moderate
2022-03-16 04:00:00,2022-03-16,2022,3,4,2,0,0,1,82,776.8,55.0,0.0,33.8,27.0,103.0,75,1.75,1007,90,22.4,0.0,2.0,Moderate
2022-03-16 05:00:00,2022-03-16,2022,3,5,2,0,0,1,91,727.9,52.0,1.3,38.8,31.0,86.7,75,1.25,1007,92,22.4,0.0,2.0,Moderate
2022-03-16 06:00:00,2022-03-16,2022,3,6,2,0,1,1,107,679.1,49.0,2.7,47.5,38.0,70.3,75,0.75,1008,93,22.4,0.0,2.0,Unhealthy for sensitive groups
2022-03-16 07:00:00,2022-03-16,2022,3,7,2,0,1,1,95,630.3,46.0,4.0,41.3,33.0,54.0,75,0.5,1008,95,22.4,0.7,2.0,Moderate
2022-03-16 08:00:00,2022-03-16,2022,3,8,2,0,1,1,100,517.7,37.7,17.0,43.8,35.0,43.7,83,0.75,1009,93,22.5,0.9,2.33,Moderate
2022-03-16 09:00:00,2022-03-16,2022,3,9,2,0,1,1,91,405.0,29.3,30.0,38.8,31.0,33.3,91,1.0,1009,91,22.6,1.9,2.66,Moderate
2022-03-16 10:00:00,2022-03-16,2022,3,10,2,0,0,1,98,292.4,21.0,43.0,42.5,34.0,23.0,100,0.5,1010,90,22.7,2.5,3.0,Moderate
2022-03-16 11:00:00,2022-03-16,2022,3,11,2,0,0,1,100,246.5,17.0,49.0,43.8,35.0,20.3,95,0.25,1009,85,23.6,3.3,2.66,Moderate
2022-03-16 12:00:00,2022-03-16,2022,3,12,2,0,0,1,102,200.6,13.0,55.0,45.0,36.0,17.7,91,1.25,1008,81,24.4,3.4,2.33,Unhealthy for sensitive groups
2022-03-16 13:00:00,2022-03-16,2022,3,13,2,0,0,1,102,154.7,9.0,61.0,45.0,36.0,15.0,87,1.0,1007,78,25.3,3.2,2.0,Unhealthy for sensitive groups
2022-03-16 14:00:00,2022-03-16,2022,3,14,2,0,0,1,80,141.0,7.7,63.3,32.5,26.0,14.3,91,0.75,1006,78,25.1,2.5,2.66,Moderate
2022-03-16 15:00:00,2022-03-16,2022,3,15,2,0,0,1,85,127.4,6.3,65.7,35.0,28.0,13.7,95,0.25,1006,79,25.0,2.0,3.33,Moderate
2022-03-16 16:00:00,2022-03-16,2022,3,16,2,0,0,1,107,113.8,5.0,68.0,47.5,38.0,13.0,100,1.5,1005,79,24.8,1.2,4.0,Unhealthy for sensitive groups
2022-03-16 17:00:00,2022-03-16,2022,3,17,2,0,1,1,123,114.2,6.7,59.7,55.0,44.0,15.7,100,0.5,1005,81,24.6,1.8,3.66,Unhealthy for sensitive groups
2022-03-16 18:00:00,2022-03-16,2022,3,18,2,0,1,1,123,114.6,8.3,51.3,55.0,44.0,18.3,100,0.0,1005,82,24.5,1.5,3.33,Unhealthy for sensitive groups
2022-03-16 19:00:00,2022-03-16,2022,3,19,2,0,1,1,134,115.0,10.0,43.0,60.0,48.0,21.0,100,0.0,1005,83,24.3,0.0,3.0,Unhealthy for sensitive groups
2022-03-16 20:00:00,2022-03-16,2022,3,20,2,0,1,1,121,122.4,12.0,39.3,53.8,43.0,25.3,95,0.5,1006,86,23.9,0.0,3.33,Unhealthy for sensitive groups
2022-03-16 21:00:00,2022-03-16,2022,3,21,2,0,0,1,107,129.8,14.0,35.7,47.5,38.0,29.7,91,0.5,1006,88,23.6,0.0,3.66,Unhealthy for sensitive groups
2022-03-16 22:00:00,2022-03-16,2022,3,22,2,0,0,1,100,137.1,16.0,32.0,43.8,35.0,34.0,87,0.25,1007,91,23.2,0.0,4.0,Moderate
2022-03-16 23:00:00,2022-03-16,2022,3,23,2,0,0,1,80,131.9,15.3,35.0,32.5,26.0,33.7,79,0.0,1007,91,23.1,0.0,3.66,Moderate
2022-03-17 00:00:00,2022-03-17,2022,3,0,3,0,0,1,72,126.6,14.7,38.0,27.5,22.0,33.3,70,0.0,1006,90,23.0,0.0,3.33,Moderate
2022-03-17 01:00:00,2022-03-17,2022,3,1,3,0,0,1,72,121.4,14.0,41.0,27.5,22.0,33.0,62,0.25,1006,90,22.9,0.0,3.0,Moderate
2022-03-17 02:00:00,2022-03-17,2022,3,2,3,0,0,1,67,148.0,17.0,36.7,25.0,20.0,38.7,58,0.5,1006,91,22.8,0.0,2.66,Moderate
2022-03-17 03:00:00,2022-03-17,2022,3,3,3,0,0,1,72,174.7,20.0,32.3,27.5,22.0,44.3,54,0.5,1006,91,22.6,0.0,2.33,Moderate
2022-03-17 04:00:00,2022-03-17,2022,3,4,3,0,0,1,69,201.3,23.0,28.0,26.3,21.0,50.0,50,0.5,1005,92,22.5,0.0,2.0,Moderate
2022-03-17 05:00:00,2022-03-17,2022,3,5,3,0,0,1,69,189.7,21.3,29.3,26.3,21.0,41.7,66,0.0,1006,91,22.7,0.0,1.66,Moderate
2022-03-17 06:00:00,2022-03-17,2022,3,6,3,0,1,1,61,178.0,19.7,30.7,21.3,17.0,33.3,83,0.0,1007,91,22.8,0.0,1.33,Moderate
2022-03-17 07:00:00,2022-03-17,2022,3,7,3,0,1,1,61,166.3,18.0,32.0,21.3,17.0,25.0,100,0.0,1007,90,23.0,0.7,1.0,Moderate
2022-03-17 08:00:00,2022-03-17,2022,3,8,3,0,1,1,72,142.0,13.7,42.3,27.5,22.0,19.0,100,0.0,1008,88,23.5,1.0,1.66,Moderate
2022-03-17 09:00:00,2022-03-17,2022,3,9,3,0,1,1,74,117.7,9.3,52.7,28.8,23.0,13.0,100,0.0,1008,86,23.9,1.6,2.33,Moderate
2022-03-17 10:00:00,2022-03-17,2022,3,10,3,0,0,1,104,93.4,5.0,63.0,46.3,37.0,7.0,100,0.0,1009,83,24.4,2.3,3.0,Unhealthy for sensitive groups
2022-03-17 11:00:00,2022-03-17,2022,3,11,3,0,0,1,104,98.0,4.7,69.0,46.3,37.0,7.0,100,0.0,1008,82,24.7,3.0,2.66,Unhealthy for sensitive groups
2022-03-17 12:00:00,2022-03-17,2022,3,12,3,0,0,1,115,102.7,4.3,75.0,51.3,41.0,7.0,100,0.0,1008,80,25.1,3.3,2.33,Unhealthy for sensitive groups
2022-03-17 13:00:00,2022-03-17,2022,3,13,3,0,0,1,118,107.4,4.0,81.0,52.5,42.0,7.0,100,0.0,1007,79,25.4,3.1,2.0,Unhealthy for sensitive groups
2022-03-17 14:00:00,2022-03-17,2022,3,14,3,0,0,1,98,113.2,5.0,77.0,42.5,34.0,9.7,100,0.0,1006,79,25.5,2.4,2.0,Moderate
2022-03-17 15:00:00,2022-03-17,2022,3,15,3,0,0,1,107,119.1,6.0,73.0,47.5,38.0,12.3,100,0.0,1005,79,25.5,1.7,2.0,Unhealthy for sensitive groups
2022-03-17 16:00:00,2022-03-17,2022,3,16,3,0,0,1,121,124.9,7.0,69.0,53.8,43.0,15.0,100,0.0,1004,79,25.6,1.4,2.0,Unhealthy for sensitive groups
2022-03-17 17:00:00,2022-03-17,2022,3,17,3,0,1,1,104,133.6,9.3,59.7,46.3,37.0,19.0,91,0.0,1005,83,25.2,1.2,2.0,Unhealthy for sensitive groups
2022-03-17 18:00:00,2022-03-17,2022,3,18,3,0,1,1,100,142.4,11.7,50.3,43.8,35.0,23.0,83,0.0,1005,87,24.7,1.3,2.0,Moderate
2022-03-17 19:00:00,2022-03-17,2022,3,19,3,0,1,1,80,151.2,14.0,41.0,32.5,26.0,27.0,75,0.0,1005,92,24.3,0.0,2.0,Moderate
2022-03-17 20:00:00,2022-03-17,2022,3,20,3,0,1,1,115,162.0,16.7,36.0,51.3,41.0,32.3,83,0.0,1006,92,24.0,0.0,2.33,Unhealthy for sensitive groups
2022-03-17 21:00:00,2022-03-17,2022,3,21,3,0,0,1,76,172.9,19.3,31.0,30.0,24.0,37.7,91,0.0,1007,91,23.7,0.0,2.66,Moderate
2022-03-17 22:00:00,2022-03-17,2022,3,22,3,0,0,1,78,183.8,22.0,26.0,31.3,25.0,43.0,100,0.0,1008,91,23.4,0.0,3.0,Moderate
2022-03-17 23:00:00,2022-03-17,2022,3,23,3,0,0,1,65,211.5,25.0,18.0,23.8,19.0,32.3,100,0.0,1008,92,23.2,0.0,2.0,Moderate
2022-03-18 00:00:00,2022-03-18,2022,3,0,4,0,0,1,59,239.1,28.0,10.0,20.0,16.0,21.7,100,0.0,1008,92,23.0,0.0,1.0,Moderate
2022-03-18 01:00:00,2022-03-18,2022,3,1,4,0,0,1,54,266.7,31.0,2.0,17.5,14.0,11.0,100,0.0,1008,93,22.8,0.0,1.2,Moderate
2022-03-18 02:00:00,2022-03-18,2022,3,2,4,0,0,1,67,258.1,29.3,4.7,25.0,20.0,9.7,100,0.0,1008,93,22.8,0.0,0.4,Moderate
2022-03-18 03:00:00,2022-03-18,2022,3,3,4,0,0,1,98,249.6,27.7,7.3,42.5,34.0,8.3,100,0.0,1007,94,22.8,0.0,0.0,Moderate
2022-03-18 04:00:00,2022-03-18,2022,3,4,4,0,0,1,134,241.0,26.0,10.0,60.0,48.0,7.0,100,0.0,1007,94,22.8,0.0,0.0,Unhealthy for sensitive groups
