local_time,date,year,month,hour,day_of_week,is_weekend,is_rush_hour,season,aqi,co,no2,o3,pm10,pm25,so2,clouds,precipitation,pressure,relative_humidity,temperature,uv_index,wind_speed,aqi_category,aqi_label,pred_aqi
2025-04-12 20:00:00,2025-04-12,2025,4,20,5,1,1,1,165,83.9,185.0,68.9,83.8,67.0,45.3,100,1.5,1011,57,27.4,0.0,2.0,Unhealthy,1,164.30151
2025-04-12 21:00:00,2025-04-12,2025,4,21,5,1,0,1,115,202.0,108.0,8.6,92.0,41.0,32.0,100,1.75,1014,64,25.8,0.0,2.0,Unhealthy for sensitive groups,1,115.26861
2025-04-12 22:00:00,2025-04-12,2025,4,22,5,1,0,1,100,101.0,108.0,8.6,76.0,35.0,32.0,100,0.25,1016,71,24.2,0.0,2.0,Moderate,0,100.17782
2025-04-12 23:00:00,2025-04-12,2025,4,23,5,1,0,1,89,92.0,185.0,33.4,37.5,30.0,37.7,100,0.0,1016,77,23.1,0.0,2.66,Moderate,0,89.57056
2025-04-13 00:00:00,2025-04-13,2025,4,0,6,1,0,1,97,83.1,185.0,58.2,52.8,33.67,43.3,100,0.5,1016,82,22.1,0.0,3.33,Moderate,0,94.60529
2025-04-13 01:00:00,2025-04-13,2025,4,1,6,1,0,1,95,74.1,185.0,83.0,41.3,33.0,49.0,100,0.5,1016,88,21.0,0.0,4.0,Moderate,0,92.482864
2025-04-13 02:00:00,2025-04-13,2025,4,2,6,1,0,1,72,78.6,185.0,79.0,27.5,22.0,47.7,100,0.25,1016,85,20.9,0.0,3.66,Moderate,0,69.441025
2025-04-13 03:00:00,2025-04-13,2025,4,3,6,1,0,1,85,83.1,185.0,75.0,35.0,28.0,46.3,100,0.0,1016,82,20.8,0.0,3.33,Moderate,0,82.44527
2025-04-13 04:00:00,2025-04-13,2025,4,4,6,1,0,1,74,87.5,10.0,71.0,28.8,23.0,45.0,100,0.5,1016,79,20.7,0.0,3.0,Moderate,0,74.00035
2025-04-13 05:00:00,2025-04-13,2025,4,5,6,1,0,1,74,87.9,10.0,70.3,28.8,23.0,45.7,100,0.25,1017,80,20.6,0.0,2.66,Moderate,0,74.00035
2025-04-13 06:00:00,2025-04-13,2025,4,6,6,1,1,1,75,88.3,10.0,69.7,29.6,23.67,46.3,100,0.0,1017,82,20.6,0.7,2.33,Moderate,0,74.891266
2025-04-13 07:00:00,2025-04-13,2025,4,7,6,1,1,1,76,88.7,10.0,69.0,30.0,24.0,47.0,100,0.0,1018,83,20.5,0.9,2.0,Moderate,0,76.05879
2025-04-13 08:00:00,2025-04-13,2025,4,8,6,1,1,1,76,10.0,8.3,12.0,39.0,24.0,1.0,91,0.0,1018,77,21.5,1.4,2.0,Moderate,0,76.725044
2025-04-13 09:00:00,2025-04-13,2025,4,9,6,1,1,1,79,75.9,6.7,87.0,46.0,25.33,62.3,83,0.0,1019,70,22.5,2.6,2.0,Moderate,0,78.49661
2025-04-13 10:00:00,2025-04-13,2025,4,10,6,1,0,1,80,69.4,5.0,96.0,54.0,26.0,70.0,75,0.0,1019,64,23.5,5.8,2.0,Moderate,0,80.32919
2025-04-13 11:00:00,2025-04-13,2025,4,11,6,1,0,1,96,49.6,12.7,107.3,70.7,33.33,69.7,75,0.0,1018,59,24.2,7.9,2.33,Moderate,0,97.25464
2025-04-13 12:00:00,2025-04-13,2025,4,12,6,1,0,1,131,10.0,42.0,118.7,98.0,47.0,69.3,75,0.0,1017,54,25.0,9.1,2.66,Unhealthy for sensitive groups,1,131.15834
2025-04-13 13:00:00,2025-04-13,2025,4,13,6,1,0,1,134,10.0,28.0,130.0,104.0,48.0,69.0,75,0.0,1016,50,25.7,8.3,3.0,Unhealthy for sensitive groups,1,134.1792
2025-04-13 14:00:00,2025-04-13,2025,4,14,6,1,0,1,153,101.0,108.0,18.4,158.0,55.0,32.0,70,0.0,1015,47,26.0,6.4,2.66,Unhealthy,1,150.94067
2025-04-13 15:00:00,2025-04-13,2025,4,15,6,1,0,1,195,101.0,108.0,18.4,192.0,89.0,32.0,66,0.0,1014,44,26.2,3.7,2.33,Unhealthy,1,198.51465
2025-04-13 16:00:00,2025-04-13,2025,4,16,6,1,0,1,227,101.0,108.0,16.2,226.0,113.0,32.0,62,0.0,1013,41,26.5,2.0,2.0,Very Unhealthy,2,227.15381
2025-04-13 17:00:00,2025-04-13,2025,4,17,6,1,1,1,234,168.0,108.0,14.8,234.0,118.33,32.0,66,0.0,1013,44,25.5,1.1,1.33,Very Unhealthy,2,231.09514
2025-04-13 18:00:00,2025-04-13,2025,4,18,6,1,1,1,242,101.0,108.0,15.1,244.0,125.0,32.0,70,0.0,1013,47,24.6,0.7,0.66,Very Unhealthy,2,240.33305
2025-04-13 19:00:00,2025-04-13,2025,4,19,6,1,1,1,248,302.0,108.0,11.9,250.0,129.0,32.0,75,0.0,1013,50,23.6,0.0,3.6,Very Unhealthy,2,245.68317
2025-04-13 20:00:00,2025-04-13,2025,4,20,6,1,1,1,253,403.0,108.0,9.7,252.0,133.0,32.0,79,0.0,1014,53,23.1,0.0,2.8,Very Unhealthy,2,251.5872
2025-04-13 21:00:00,2025-04-13,2025,4,21,6,1,0,1,258,302.0,108.0,7.6,254.0,137.0,32.0,83,0.0,1014,56,22.7,0.0,1.6,Very Unhealthy,2,256.5217
2025-04-13 22:00:00,2025-04-13,2025,4,22,6,1,0,1,256,302.0,108.0,6.5,248.0,135.0,32.0,87,0.0,1015,60,22.2,0.0,1.2,Very Unhealthy,2,257.58005
2025-04-13 23:00:00,2025-04-13,2025,4,23,6,1,0,1,242,302.0,108.0,5.4,234.7,125.0,32.0,91,0.0,1015,62,22.0,0.0,0.33,Very Unhealthy,2,241.23463
2025-04-14 00:00:00,2025-04-14,2025,4,0,0,0,0,1,237,302.0,108.0,5.4,230.0,121.0,32.0,95,0.0,1014,65,21.9,0.0,0.66,Very Unhealthy,2,236.59819
2025-04-14 01:00:00,2025-04-14,2025,4,1,0,0,0,1,216,302.0,108.0,3.2,208.0,105.0,32.0,100,0.25,1014,67,21.7,0.0,1.0,Very Unhealthy,2,216.33824
2025-04-14 02:00:00,2025-04-14,2025,4,2,0,0,0,1,229,202.0,108.0,3.2,220.0,115.0,32.0,95,0.5,1014,71,21.3,0.0,0.66,Very Unhealthy,2,227.32063
2025-04-14 03:00:00,2025-04-14,2025,4,3,0,0,0,1,237,202.0,108.0,3.2,232.0,121.0,32.0,91,0.5,1013,74,20.9,0.0,0.33,Very Unhealthy,2,235.79956
2025-04-14 04:00:00,2025-04-14,2025,4,4,0,0,0,1,240,202.0,108.0,9.7,236.0,123.0,32.0,87,0.25,1013,78,20.5,0.0,1.2,Very Unhealthy,2,240.34103
2025-04-14 05:00:00,2025-04-14,2025,4,5,0,0,0,1,233,302.7,108.0,7.2,231.3,117.67,32.0,87,0.0,1013,77,20.7,0.0,1.6,Very Unhealthy,2,231.43996
2025-04-14 06:00:00,2025-04-14,2025,4,6,0,0,1,1,232,302.0,108.0,6.5,232.0,117.0,32.0,87,0.0,1014,76,21.0,0.7,1.6,Very Unhealthy,2,231.43996
2025-04-14 07:00:00,2025-04-14,2025,4,7,0,0,1,1,219,504.0,108.0,2.2,222.0,107.0,32.0,87,0.0,1014,75,21.2,0.7,1.2,Very Unhealthy,2,218.66513
2025-04-14 08:00:00,2025-04-14,2025,4,8,0,0,1,1,219,504.0,108.0,2.2,218.0,107.0,32.0,87,0.0,1015,69,22.1,1.2,0.66,Very Unhealthy,2,219.254
2025-04-14 09:00:00,2025-04-14,2025,4,9,0,0,1,1,219,403.0,108.0,5.4,216.0,107.0,32.0,87,0.0,1016,65,23.1,1.9,1.33,Very Unhealthy,2,219.9394
2025-04-14 10:00:00,2025-04-14,2025,4,10,0,0,0,1,156,193.2,31.0,73.0,84.0,60.0,177.0,87,0.0,1016,60,24.0,2.8,2.0,Unhealthy,1,156.42682
2025-04-14 11:00:00,2025-04-14,2025,4,11,0,0,0,1,195,302.0,108.0,10.8,194.0,89.0,32.0,87,0.0,1016,53,25.3,3.6,1.83,Unhealthy,1,194.62813
2025-04-14 12:00:00,2025-04-14,2025,4,12,0,0,0,1,153,163.6,21.7,110.3,77.3,58.0,159.7,87,0.0,1015,47,26.7,3.7,1.66,Unhealthy,1,153.23962
2025-04-14 13:00:00,2025-04-14,2025,4,13,0,0,0,1,152,148.8,17.0,129.0,74.0,57.0,151.0,87,0.0,1014,42,28.0,3.4,1.5,Unhealthy,1,152.05473
2025-04-14 14:00:00,2025-04-14,2025,4,14,0,0,0,1,149,151.2,17.3,129.7,69.3,53.67,143.7,91,0.0,1013,41,28.1,3.1,1.33,Unhealthy for sensitive groups,1,148.19582
2025-04-14 15:00:00,2025-04-14,2025,4,15,0,0,0,1,150,202.0,108.0,19.5,142.0,54.0,32.0,95,0.0,1012,41,28.1,2.1,1.16,Unhealthy for sensitive groups,1,150.15468
2025-04-14 16:00:00,2025-04-14,2025,4,16,0,0,0,1,131,155.8,18.0,131.0,60.0,47.0,129.0,100,0.25,1012,41,28.2,1.1,1.0,Unhealthy for sensitive groups,1,130.97658
2025-04-14 17:00:00,2025-04-14,2025,4,17,0,0,1,1,148,202.0,108.0,19.5,142.0,53.0,32.0,87,0.0,1011,46,27.1,0.7,0.66,Unhealthy for sensitive groups,1,148.2889
2025-04-14 18:00:00,2025-04-14,2025,4,18,0,0,1,1,157,806.0,108.0,5.4,156.0,61.0,32.0,75,0.0,1011,51,26.1,0.6,0.33,Unhealthy,1,157.32529
2025-04-14 19:00:00,2025-04-14,2025,4,19,0,0,1,1,173,706.0,108.0,4.3,174.0,73.0,32.0,62,0.0,1011,56,25.0,0.0,2.0,Unhealthy,1,173.43073
2025-04-14 20:00:00,2025-04-14,2025,4,20,0,0,1,1,192,706.0,108.0,3.2,192.0,87.0,32.0,62,0.0,1012,62,23.9,0.0,2.0,Unhealthy,1,194.91678
2025-04-14 21:00:00,2025-04-14,2025,4,21,0,0,0,1,271,10.0,74.7,2.5,396.85250000000127,16.0,5.0,62,0.0,1012,69,22.7,0.0,2.0,Very Unhealthy,2,119.55346
2025-04-14 22:00:00,2025-04-14,2025,4,22,0,0,0,1,211,387.5,58.0,45.0,177.0,161.0,160.0,62,0.0,1013,77,21.6,0.0,2.0,Very Unhealthy,2,208.42923
2025-04-14 23:00:00,2025-04-14,2025,4,23,0,0,0,1,271,10.0,59.7,6.7,396.85250000000127,23.0,5.0,62,0.0,1013,80,21.1,0.0,2.0,Very Unhealthy,2,126.13612
2025-04-15 00:00:00,2025-04-15,2025,4,0,1,0,0,1,261,605.0,108.0,3.2,250.0,139.0,32.0,62,0.0,1013,83,20.7,0.0,1.6,Very Unhealthy,2,261.62933
2025-04-15 01:00:00,2025-04-15,2025,4,1,1,0,0,1,259,10.0,63.0,4.3,395.0,31.0,1.0,62,0.0,1012,87,20.2,0.0,0.8,Very Unhealthy,2,146.31296
2025-04-15 02:00:00,2025-04-15,2025,4,2,1,0,0,1,231,10.0,61.0,6.1,376.0,36.0,1.0,0,0.0,1012,88,20.3,0.0,0.66,Very Unhealthy,2,209.28491
2025-04-15 03:00:00,2025-04-15,2025,4,3,1,0,0,1,231,10.0,59.0,2.9,376.0,32.0,1.0,0,0.0,1012,89,20.4,0.0,1.33,Very Unhealthy,2,139.68492
2025-04-15 04:00:00,2025-04-15,2025,4,4,1,0,0,1,233,423.1,57.0,25.0,251.0,212.0,156.0,0,0.0,1012,91,20.5,0.0,2.0,Very Unhealthy,2,231.952
2025-04-15 05:00:00,2025-04-15,2025,4,5,1,0,0,1,256,504.0,108.0,2.2,254.0,135.0,32.0,0,0.0,1012,90,20.6,0.0,2.0,Very Unhealthy,2,256.1608
2025-04-15 06:00:00,2025-04-15,2025,4,6,1,0,1,1,258,403.0,47.7,2.2,256.0,137.0,32.0,0,0.0,1012,89,20.6,0.6,2.0,Very Unhealthy,2,256.52173
2025-04-15 07:00:00,2025-04-15,2025,4,7,1,0,1,1,258,403.0,43.0,2.2,254.0,137.0,32.0,0,0.0,1013,89,20.7,0.7,2.0,Very Unhealthy,2,256.54996
2025-04-15 08:00:00,2025-04-15,2025,4,8,1,0,1,1,261,504.0,35.0,3.2,252.0,139.0,32.0,87,0.0,1013,78,22.7,1.3,2.33,Very Unhealthy,2,262.2172
2025-04-15 09:00:00,2025-04-15,2025,4,9,1,0,1,1,260,403.0,27.0,3.6,250.0,138.33,32.0,0,0.0,1013,69,24.6,2.0,2.66,Very Unhealthy,2,256.7554
2025-04-15 10:00:00,2025-04-15,2025,4,10,1,0,0,1,261,403.0,19.0,4.3,248.0,139.0,32.0,0,0.0,1013,61,26.6,2.8,3.0,Very Unhealthy,2,262.32034
2025-04-15 11:00:00,2025-04-15,2025,4,11,1,0,0,1,229,202.0,15.3,16.2,210.0,115.0,32.0,0,0.0,1012,53,28.3,3.8,2.66,Very Unhealthy,2,227.44266
2025-04-15 12:00:00,2025-04-15,2025,4,12,1,0,0,1,195,101.0,11.7,21.6,174.0,89.0,32.0,0,0.0,1011,46,30.0,4.1,2.33,Unhealthy,1,195.37843
2025-04-15 13:00:00,2025-04-15,2025,4,13,1,0,0,1,184,101.0,8.0,24.9,154.0,81.0,32.0,0,0.0,1010,40,31.7,3.7,2.0,Unhealthy,1,184.03389
2025-04-15 14:00:00,2025-04-15,2025,4,14,1,0,0,1,171,202.0,8.7,23.8,148.0,71.0,32.0,0,0.0,1010,34,32.1,2.9,2.0,Unhealthy,1,171.23302
2025-04-15 15:00:00,2025-04-15,2025,4,15,1,0,0,1,172,235.0,9.3,22.0,147.3,71.67,32.0,0,0.0,1009,29,32.6,2.2,2.0,Unhealthy,1,171.08875
2025-04-15 16:00:00,2025-04-15,2025,4,16,1,0,0,1,165,302.0,10.0,20.5,144.0,67.0,32.0,0,0.0,1008,25,33.0,3.3,2.0,Unhealthy,1,165.2089
2025-04-15 17:00:00,2025-04-15,2025,4,17,1,0,1,1,163,302.0,16.7,21.6,146.0,65.0,32.0,0,0.0,1008,30,31.5,2.3,2.0,Unhealthy,1,163.17337
2025-04-15 18:00:00,2025-04-15,2025,4,18,1,0,1,1,171,706.0,23.3,10.8,150.0,71.0,32.0,0,0.5,1008,35,30.1,1.0,2.0,Unhealthy,1,171.32816
2025-04-15 19:00:00,2025-04-15,2025,4,19,1,0,1,1,179,706.0,30.0,16.2,154.0,77.0,32.0,0,0.5,1008,42,28.6,0.0,2.0,Unhealthy,1,179.6103
2025-04-15 20:00:00,2025-04-15,2025,4,20,1,0,1,1,189,605.0,29.7,21.6,166.0,85.0,32.0,0,0.5,1009,47,27.2,0.0,2.0,Unhealthy,1,189.97743
2025-04-15 21:00:00,2025-04-15,2025,4,21,1,0,0,1,207,436.7,29.3,16.9,188.7,98.33,32.0,0,0.5,1010,53,25.9,0.0,2.0,Very Unhealthy,2,209.49896
2025-04-15 22:00:00,2025-04-15,2025,4,22,1,0,0,1,221,302.0,29.0,17.3,206.0,109.0,32.0,0,0.75,1011,60,24.5,0.0,2.0,Very Unhealthy,2,226.812
2025-04-15 23:00:00,2025-04-15,2025,4,23,1,0,0,1,224,202.0,29.3,17.3,216.0,111.0,32.0,0,0.25,1010,65,23.7,0.0,2.33,Very Unhealthy,2,224.13765
2025-04-16 00:00:00,2025-04-16,2025,4,0,2,0,0,1,224,202.0,29.7,11.9,222.0,111.0,32.0,0,0.25,1010,71,23.0,0.0,2.66,Very Unhealthy,2,223.45036
2025-04-16 01:00:00,2025-04-16,2025,4,1,2,0,0,1,229,202.0,30.0,10.8,230.0,115.0,32.0,0,0.0,1010,78,22.2,0.0,3.0,Very Unhealthy,2,227.48807
2025-04-16 02:00:00,2025-04-16,2025,4,2,2,0,0,1,231,220.8,29.0,26.9,196.3,116.0,52.0,0,0.0,1009,76,22.1,0.0,2.66,Very Unhealthy,2,229.21916
2025-04-16 03:00:00,2025-04-16,2025,4,3,2,0,0,1,229,202.0,28.0,8.6,236.0,115.0,32.0,0,0.0,1009,75,22.1,0.0,2.33,Very Unhealthy,2,227.46306
2025-04-16 04:00:00,2025-04-16,2025,4,4,2,0,0,1,233,258.5,27.0,59.0,129.0,118.0,92.0,62,0.0,1009,73,22.0,0.0,2.0,Very Unhealthy,2,231.99062
2025-04-16 05:00:00,2025-04-16,2025,4,5,2,0,0,1,239,257.8,25.7,63.0,134.0,122.67,93.0,62,0.0,1009,77,22.0,0.0,1.33,Very Unhealthy,2,240.91225
2025-04-16 06:00:00,2025-04-16,2025,4,6,2,0,1,1,246,257.0,24.3,67.0,139.0,127.33,94.0,62,0.0,1009,80,22.0,0.8,0.66,Very Unhealthy,2,246.58673
2025-04-16 07:00:00,2025-04-16,2025,4,7,2,0,1,1,252,256.2,23.0,71.0,144.0,132.0,95.0,62,0.0,1009,84,22.0,0.8,0.8,Very Unhealthy,2,252.4891
2025-04-16 08:00:00,2025-04-16,2025,4,8,2,0,1,1,229,806.0,20.0,3.2,242.0,115.0,32.0,62,0.0,1009,71,23.8,1.4,0.66,Very Unhealthy,2,227.78833
2025-04-16 09:00:00,2025-04-16,2025,4,9,2,0,1,1,239,286.7,17.0,33.0,213.3,122.0,53.0,62,0.0,1009,60,25.7,2.5,1.33,Very Unhealthy,2,237.57767
2025-04-16 10:00:00,2025-04-16,2025,4,10,2,0,0,1,232,302.0,14.0,14.1,248.0,117.0,32.0,62,0.0,1010,51,27.5,3.1,2.0,Very Unhealthy,2,231.98264
2025-04-16 11:00:00,2025-04-16,2025,4,11,2,0,0,1,235,302.0,11.0,14.1,248.0,119.0,32.0,66,0.5,1009,45,28.5,3.7,2.33,Very Unhealthy,2,235.99797
2025-04-16 12:00:00,2025-04-16,2025,4,12,2,0,0,1,237,302.0,8.0,15.1,248.0,121.0,32.0,70,1.25,1008,40,29.5,3.7,2.66,Very Unhealthy,2,237.36694
2025-04-16 13:00:00,2025-04-16,2025,4,13,2,0,0,1,240,202.0,5.0,22.7,246.0,123.0,32.0,75,0.5,1007,36,30.5,3.7,3.0,Very Unhealthy,2,242.08455
2025-04-16 14:00:00,2025-04-16,2025,4,14,2,0,0,1,237,235.3,5.3,17.3,236.0,121.0,32.0,66,0.0,1006,37,30.7,3.2,2.66,Very Unhealthy,2,237.78925
2025-04-16 15:00:00,2025-04-16,2025,4,15,2,0,0,1,242,302.0,5.7,21.6,240.0,125.0,32.0,58,0.0,1005,39,31.0,2.0,2.33,Very Unhealthy,2,243.62973
2025-04-16 16:00:00,2025-04-16,2025,4,16,2,0,0,1,232,302.0,6.0,6.5,216.0,117.0,32.0,50,0.0,1004,40,31.2,1.2,2.0,Very Unhealthy,2,234.25679
2025-04-16 17:00:00,2025-04-16,2025,4,17,2,0,1,1,224,302.0,9.3,7.6,204.0,111.0,32.0,41,0.0,1005,43,29.5,0.9,2.0,Very Unhealthy,2,226.87962
2025-04-16 18:00:00,2025-04-16,2025,4,18,2,0,1,1,219,403.0,12.7,11.9,196.0,107.0,32.0,33,0.0,1005,46,27.7,1.6,2.0,Very Unhealthy,2,219.34268
2025-04-16 19:00:00,2025-04-16,2025,4,19,2,0,1,1,211,403.0,16.0,13.0,192.0,101.0,32.0,25,0.0,1005,50,26.0,0.0,2.0,Very Unhealthy,2,212.2268
2025-04-16 20:00:00,2025-04-16,2025,4,20,2,0,1,1,205,336.0,16.3,13.0,192.7,97.0,32.0,25,0.0,1006,58,25.2,0.0,2.0,Very Unhealthy,2,203.8009
2025-04-16 21:00:00,2025-04-16,2025,4,21,2,0,0,1,200,202.0,16.7,15.1,194.0,93.0,32.0,25,0.0,1007,68,24.4,0.0,2.0,Unhealthy,1,198.64253
2025-04-16 22:00:00,2025-04-16,2025,4,22,2,0,0,1,195,202.0,17.0,13.0,194.0,89.0,32.0,25,0.0,1007,79,23.6,0.0,2.0,Unhealthy,1,194.2335
2025-04-16 23:00:00,2025-04-16,2025,4,23,2,0,0,1,189,202.0,17.3,14.1,190.0,85.0,32.0,25,0.0,1007,82,23.5,0.0,2.0,Unhealthy,1,191.43846
2025-04-17 00:00:00,2025-04-17,2025,4,0,3,0,0,1,184,101.0,17.7,11.9,186.0,81.0,32.0,25,0.0,1006,86,23.3,0.0,2.0,Unhealthy,1,183.73772
2025-04-17 01:00:00,2025-04-17,2025,4,1,3,0,0,1,134,115.6,18.0,74.0,51.0,48.0,45.0,25,0.0,1006,90,23.2,0.0,2.0,Unhealthy for sensitive groups,1,133.8873
2025-04-17 02:00:00,2025-04-17,2025,4,2,3,0,0,1,179,101.0,18.0,10.8,170.0,77.0,32.0,35,0.0,1006,90,23.1,0.0,2.0,Unhealthy,1,179.33937
2025-04-17 03:00:00,2025-04-17,2025,4,3,3,0,0,1,173,101.0,18.0,9.7,168.0,73.0,32.0,45,0.0,1006,91,23.1,0.0,2.0,Unhealthy,1,173.19417
2025-04-17 04:00:00,2025-04-17,2025,4,4,3,0,0,1,203,10.0,18.0,8.9,206.0,95.0,1.0,56,0.0,1006,91,23.0,0.0,2.0,Very Unhealthy,2,202.92416
2025-04-17 05:00:00,2025-04-17,2025,4,5,3,0,0,1,184,10.0,18.0,7.6,204.0,81.0,2.0,66,0.0,1006,91,23.2,0.0,1.33,Unhealthy,1,183.83746
2025-04-17 06:00:00,2025-04-17,2025,4,6,3,0,1,1,157,202.0,18.0,7.6,156.0,61.0,32.0,77,0.0,1006,91,23.4,0.7,0.66,Unhealthy,1,155.88255
2025-04-17 07:00:00,2025-04-17,2025,4,7,3,0,1,1,160,119.6,18.0,64.0,66.0,63.0,42.0,87,0.0,1007,91,23.6,0.8,0.4,Unhealthy,1,159.88062
2025-04-17 08:00:00,2025-04-17,2025,4,8,3,0,1,1,152,504.0,16.7,5.4,154.0,57.0,32.0,79,0.0,1007,85,24.7,1.2,0.66,Unhealthy,1,152.31671
2025-04-17 09:00:00,2025-04-17,2025,4,9,3,0,1,1,160,806.0,15.3,6.5,168.0,63.0,32.0,70,0.0,1007,80,25.9,1.9,1.33,Unhealthy,1,160.2507
2025-04-17 10:00:00,2025-04-17,2025,4,10,3,0,0,1,173,403.0,14.0,7.6,180.0,73.0,32.0,62,0.0,1007,75,27.0,3.2,2.0,Unhealthy,1,173.08626
2025-04-17 11:00:00,2025-04-17,2025,4,11,3,0,0,1,176,504.0,12.0,7.6,182.0,75.0,32.0,66,0.0,1006,74,27.7,4.1,2.33,Unhealthy,1,175.79794
2025-04-17 12:00:00,2025-04-17,2025,4,12,3,0,0,1,171,504.0,10.0,8.6,178.0,71.0,32.0,70,0.0,1006,72,28.5,5.1,2.66,Unhealthy,1,171.67653
2025-04-17 13:00:00,2025-04-17,2025,4,13,3,0,0,1,159,110.3,8.0,143.0,65.0,62.0,31.0,75,0.0,1005,71,29.2,6.9,3.0,Unhealthy,1,158.95105
2025-04-17 14:00:00,2025-04-17,2025,4,14,3,0,0,1,165,403.0,9.0,8.6,172.0,67.0,32.0,79,0.0,1004,71,29.1,5.8,3.33,Unhealthy,1,166.20825
2025-04-17 15:00:00,2025-04-17,2025,4,15,3,0,0,1,165,202.0,10.0,8.6,168.0,67.0,32.0,83,0.0,1003,71,29.1,5.3,3.66,Unhealthy,1,165.12288
2025-04-17 16:00:00,2025-04-17,2025,4,16,3,0,0,1,165,302.0,11.0,8.6,166.0,67.0,32.0,87,0.0,1002,72,29.0,2.7,4.0,Unhealthy,1,165.407
2025-04-17 17:00:00,2025-04-17,2025,4,17,3,0,1,1,163,403.0,14.7,7.6,164.0,65.0,32.0,91,0.0,1003,77,27.8,0.8,3.66,Unhealthy,1,163.21822
2025-04-17 18:00:00,2025-04-17,2025,4,18,3,0,1,1,160,403.0,18.3,7.6,162.0,63.0,32.0,95,0.0,1003,83,26.7,1.8,3.33,Unhealthy,1,160.02934
2025-04-17 19:00:00,2025-04-17,2025,4,19,3,0,1,1,145,151.7,22.0,97.0,53.0,52.0,49.0,100,0.0,1003,89,25.5,0.0,3.0,Unhealthy for sensitive groups,1,144.93373
2025-04-17 20:00:00,2025-04-17,2025,4,20,3,0,1,1,157,302.0,114.0,6.5,156.0,61.0,32.0,100,0.0,1004,90,25.2,0.0,3.0,Unhealthy,1,155.93689
2025-04-17 21:00:00,2025-04-17,2025,4,21,3,0,0,1,168,10.0,185.0,8.3,176.0,69.0,4.0,100,0.0,1004,91,24.8,0.0,3.0,Unhealthy,1,166.83932
2025-04-17 22:00:00,2025-04-17,2025,4,22,3,0,0,1,165,145.9,185.0,78.0,83.8,67.0,52.0,100,0.0,1005,92,24.5,0.0,3.0,Unhealthy,1,163.19781
2025-04-17 23:00:00,2025-04-17,2025,4,23,3,0,0,1,156,144.3,185.0,77.0,71.8,59.67,50.0,100,0.0,1005,92,24.5,0.0,2.66,Unhealthy,1,153.89511
2025-04-18 00:00:00,2025-04-18,2025,4,0,4,0,0,1,146,142.8,112.7,76.0,59.9,52.33,48.0,100,0.0,1004,93,24.6,0.0,2.33,Unhealthy for sensitive groups,1,144.93591
2025-04-18 01:00:00,2025-04-18,2025,4,1,4,0,0,1,126,141.2,20.0,75.0,48.0,45.0,46.0,100,0.0,1004,93,24.6,0.0,2.0,Unhealthy for sensitive groups,1,125.91273
2025-04-18 02:00:00,2025-04-18,2025,4,2,4,0,0,1,123,138.1,20.0,72.7,55.0,44.0,45.0,100,0.0,1004,93,24.6,0.0,2.0,Unhealthy for sensitive groups,1,123.16431
2025-04-18 03:00:00,2025-04-18,2025,4,3,4,0,0,1,129,135.0,20.0,70.3,57.5,46.0,44.0,100,0.0,1004,93,24.7,0.0,2.0,Unhealthy for sensitive groups,1,129.10506
2025-04-18 04:00:00,2025-04-18,2025,4,4,4,0,0,1,153,131.9,20.0,68.0,68.8,55.0,43.0,100,0.0,1004,93,24.7,0.0,2.0,Unhealthy,1,152.40648
2025-04-18 05:00:00,2025-04-18,2025,4,5,4,0,0,1,168,202.0,20.7,8.6,166.0,69.0,32.0,100,0.0,1004,93,24.8,0.0,2.0,Unhealthy,1,168.1504
2025-04-18 06:00:00,2025-04-18,2025,4,6,4,0,1,1,174,447.3,21.3,27.0,141.6,73.67,35.7,100,0.0,1005,93,24.9,0.6,2.0,Unhealthy,1,173.43361
2025-04-18 07:00:00,2025-04-18,2025,4,7,4,0,1,1,187,605.0,22.0,6.5,178.0,83.0,32.0,100,0.0,1005,93,25.0,0.8,2.0,Unhealthy,1,187.11234
2025-04-18 08:00:00,2025-04-18,2025,4,8,4,0,1,1,187,907.0,20.0,6.5,184.0,83.0,32.0,100,0.0,1006,90,25.5,1.2,2.33,Unhealthy,1,187.17421
2025-04-18 09:00:00,2025-04-18,2025,4,9,4,0,1,1,179,605.0,18.0,6.5,182.0,77.0,32.0,100,0.25,1006,87,26.0,1.9,2.66,Unhealthy,1,179.64133
2025-04-18 10:00:00,2025-04-18,2025,4,10,4,0,0,1,176,504.0,16.0,6.5,182.0,75.0,32.0,100,0.25,1007,84,26.5,2.9,3.0,Unhealthy,1,176.23206
2025-04-18 11:00:00,2025-04-18,2025,4,11,4,0,0,1,167,436.7,12.7,7.6,169.3,68.33,32.0,79,0.0,1006,80,27.7,5.9,2.66,Unhealthy,1,167.3637
2025-04-18 12:00:00,2025-04-18,2025,4,12,4,0,0,1,168,504.0,9.3,7.6,172.0,69.0,32.0,58,0.0,1005,76,29.0,8.4,2.33,Unhealthy,1,169.08954
2025-04-18 13:00:00,2025-04-18,2025,4,13,4,0,0,1,153,302.0,6.0,9.7,144.0,55.0,32.0,37,0.0,1004,72,30.2,8.1,2.0,Unhealthy,1,152.22289
2025-04-18 14:00:00,2025-04-18,2025,4,14,4,0,0,1,154,252.7,7.0,80.8,114.7,55.33,45.3,41,0.0,1003,70,30.8,6.0,2.33,Unhealthy,1,152.21205
